매물코드,지역코드,지역명,매물정보,매물방식,주거형태,면적,층,특이사항,확인매물,거래가액,월세,태그,부동산,매물방향
2114100252,1144012500,마포구 ,NONE,월세,원룸,31,3/5,NaN,21.06.01.,"1,000",60,"['4년이내', '융자금없는', '역세권', '화장실한개']",좋은집공인중개사사무소,남동향
2114195217,1144011100,마포구 ,NONE,월세,원룸,26,2/4,다가구2층 분리형원룸 큰방1 풀옵션 주차가,21.06.01.,"5,000",30,"['25년이상', '융자금없는', '역세권', '소형평수']",삼성래미안공인중개사사무소,남향
2114151069,1144012300,마포구 ,NONE,월세,원룸,37,3/4,깔끔하고 전용 넓은 분리형원룸 월세,21.06.01.,"1,000",70,"['15년이내', '융자금없는', '역세권', '화장실한개']",비타민공인중개사사무소,북향
2114192162,1144012400,마포구 ,NONE,월세,원룸,30,3/3,경성중고인근 넓은옥탑 ,21.06.01.,500,40,"['25년이내', '융자금없는', '소형평수', '방한개']",114공인중개사사무소,남서향
2114195077,1144010800,마포구 ,NONE,월세,원룸,26,-1/5,다가구 원룸 분리형 큰방 거실,21.06.01.,"1,000",40,"['25년이내', '융자금없는', '역세권', '소형평수']",삼성래미안공인중개사사무소,남향
2114195044,1144011100,마포구 ,NONE,월세,원룸,23,3/5,신축급원룸 풀옵션 주차가 하시입주,21.06.01.,500,46,"['10년이내', '융자금없는', '소형평수', '방한개']",삼성래미안공인중개사사무소,남향
2114195027,1144010500,마포구 ,NONE,월세,원룸,23,4/4,다가구 원룸 방1 거실 분리형,21.06.01.,500,35,"['25년이상', '융자금없는', '소형평수', '방한개']",삼성래미안공인중개사사무소,남향
2114190875,1144011100,마포구 ,NONE,월세,원룸,20,2/4,공실 하시입주,21.06.01.,"2,000",45,"['25년이내', '융자금없는', '역세권', '소형평수']",삼성래미안공인중개사사무소,남동향
2114078319,1144012400,마포구 ,NONE,월세,원룸,33,-1/2,경성고 후문쪽 채광좋은 반지층원룸월세,21.05.31.,500,45,"['25년이내', '융자금없는', '소형평수', '방한개']",연세부동산공인중개사사무소,남서향
2114028620,1144011400,마포구 ,NONE,월세,원룸,16,1/4,2호선 신촌역에서 5분거리 임대료 저렴한 원룸 입니다,21.05.31.,"1,000",47,"['25년이내', '융자금적은', '역세권', '1층']",명문 부동산중개사무소,남서향
2113965808,1144011100,마포구 ,NONE,월세,원룸,19,4/4,위치 좋고 상태좋은 옥탑방 풀옵션,21.05.31.,500,45,"['25년이상', '융자금적은', '역세권', '소형평수']",대산공인중개사사무소,남향
2114070602,1144012500,마포구 ,NONE,월세,원룸,40,1/3,"분리형원룸,즉시입주가능",21.05.31.,"1,000",50,"['25년이상', '융자금없는', '역세권', '1층']",중앙공인중개사사무소,동향
2114071247,1144010200,마포구 ,NONE,월세,원룸,25,3/4,"공덕역세권,풀옵션,즉시입주",21.05.31.,"3,000",52,"['4년이내', '융자금없는', '역세권', '소형평수']",예스부동산공인중개사사무소,동향
